City,Customer Name,Customer Segment,Grouping Based on Unit Price,Order Date,Order ID,Order Priority,Product Category,Product Container,Product Name,Product Sub-Category,Region,Row ID,Ship Date,Ship Mode,State,Zip Code,Discount,Order Quantity,Product Base Margin,Profit,Sales,Shipping Cost,Unit Price
Batavia,Becky Castell,Consumer,A,4/1/2010,21889,Low,Office Supplies,Small Box,Recycled Steel Personal File for Standard File Folders,Storage & Organization,Central,3053,4/3/2010,Regular Air,Illinois,60510,0.1,16,0.59,103.38,817.18,5.08,55.29
Mineral Wells,Brian Stugart,Consumer,A,3/24/2010,36866,Low,Office Supplies,Small Box,"24 Capacity Maxi Data Binder Racks, Pearl",Storage & Organization,Central,5187,3/26/2010,Regular Air,Texas,76067,0.1,32,0.6,1462.42,6245.76,9.99,210.55
Canton,Justin Hirsh,Consumer,A,8/5/2009,34435,Low,Office Supplies,Small Pack,Staples Battery-Operated Desktop Pencil Sharpener,Pens & Art Supplies,Central,4843,8/7/2009,Regular Air,Michigan,48187,0.01,42,0.6,40.92,447.36,2.89,10.48
Sulphur Springs,David Philippe,Consumer,A,3/4/2012,51559,Low,Office Supplies,Small Pack,Boston 1799 Powerhouse™ Electric Pencil Sharpener,Pens & Art Supplies,Central,7234,3/13/2012,Regular Air,Texas,75482,0.09,34,0.57,129.81,823.98,4.08,25.98
Pasadena,Tamara Chand,Consumer,A,5/3/2011,44960,Low,Office Supplies,Small Pack,Acme® Office Executive Series Stainless Steel Trimmers,"Scissors, Rulers and Trimmers",Central,6341,5/3/2011,Regular Air,Texas,77506,0.1,22,0.59,-82.54,180.92,6.14,8.57
Valparaiso,Joy Smith,Consumer,A,12/2/2010,25315,Low,Office Supplies,Wrap Bag,SANFORD Liquid Accent™ Tank-Style Highlighters,Pens & Art Supplies,Central,3550,12/2/2010,Regular Air,Indiana,46383,0,21,0.54,4.34,61.76,0.93,2.84
Pontiac,Shahid Shariari,Consumer,A,7/26/2009,24933,Low,Office Supplies,Wrap Bag,"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack",Paper,Central,3499,7/28/2009,Regular Air,Michigan,48342,0.01,14,0.36,39.64,142.81,2.27,10.14
University City,Ken Lonsdale,Consumer,A,11/1/2012,32231,Low,Office Supplies,Wrap Bag,"Dixon Prang® Watercolor Pencils, 10-Color Set with Brush",Pens & Art Supplies,Central,4535,11/5/2012,Regular Air,MO,63130,0.01,44,0.44,48.54,192.33,1.2,4.26
Valparaiso,Joy Smith,Consumer,A,7/3/2009,22695,Low,Office Supplies,Wrap Bag,Riverleaf Stik-Withit® Designer Note Cubes®,Paper,Central,3163,7/8/2009,Regular Air,Indiana,46383,0.02,44,0.39,161.13,444.52,2.06,10.06
Prior Lake,David Philippe,Consumer,A,3/22/2009,8257,Low,Office Supplies,Wrap Bag,Newell 320,Pens & Art Supplies,Central,1129,3/29/2009,Regular Air,Minnesota,55372,0.03,5,0.58,-6.2,22.77,1.6,4.28
Eagle Pass,Ed Ludwig,Consumer,A,12/22/2009,59845,Low,Office Supplies,Wrap Bag,Plymouth Boxed Rubber Bands by Plymouth,Rubber Bands,Central,8377,12/26/2009,Regular Air,Texas,78852,0.04,42,0.8,3.02,200.1,0.7,4.71
Edinburg,Ed Ludwig,Consumer,A,12/22/2009,59845,Low,Office Supplies,Wrap Bag,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Paper,Central,8378,12/27/2009,Regular Air,Texas,78539,0.06,28,0.36,6.52,120.54,2.26,4.2
Flower Mound,Erin Ashbrook,Consumer,A,10/18/2012,19782,Low,Office Supplies,Wrap Bag,Assorted Color Push Pins,Rubber Bands,Central,2742,10/22/2012,Regular Air,Texas,75028,0.06,18,0.52,-0.85,33.21,0.75,1.81
Duncanville,Ed Ludwig,Consumer,A,7/12/2012,17735,Low,Office Supplies,Wrap Bag,Staples Bulldog Clip,Rubber Bands,Central,2444,7/17/2012,Regular Air,Texas,75116,0.06,28,0.39,32.47,101.19,0.71,3.78
Valparaiso,Joy Smith,Consumer,A,4/22/2009,17315,Low,Office Supplies,Wrap Bag,"Wirebound Message Book, 4 per Page",Paper,Central,2391,4/26/2009,Regular Air,Indiana,46383,0.07,29,0.36,64.01,159.11,0.95,5.43
Ponca City,Pete Armstrong,Consumer,A,9/25/2010,33505,Low,Office Supplies,Wrap Bag,EcoTones® Memo Sheets,Paper,Central,4702,9/29/2010,Regular Air,Oklahoma,74601,0.09,32,0.37,20.82,117.78,1.3,4
Weslaco,Gary Mitchum,Consumer,A,7/21/2010,28932,Low,Office Supplies,Wrap Bag,"Dixon My First Ticonderoga Pencil, #2",Pens & Art Supplies,Central,4063,7/28/2010,Regular Air,Texas,78596,0.1,18,0.56,-12.59,98.94,2.27,5.85
Midwest City,Joni Blumstein,Consumer,A,2/2/2010,52322,Low,Office Supplies,Wrap Bag,Advantus Map Pennant Flags and Round Head Tacks,Rubber Bands,Central,7345,2/9/2010,Regular Air,Oklahoma,73110,0.1,1,0.53,-2.34,5.7,2,3.95
Maplewood,Sarah Jordon,Consumer,A,2/19/2010,22368,Medium,Office Supplies,Large Box,"Carina 42""Hx23 3/4""W Media Storage Unit",Storage & Organization,Central,3113,2/20/2010,Regular Air,Minnesota,55119,0.01,34,0.83,-849.18,2788.04,35,80.98
Batavia,Beth Paige,Consumer,A,10/17/2009,7906,Medium,Office Supplies,Medium Box,3M Office Air Cleaner,Appliances,Central,1073,10/17/2009,Regular Air,Illinois,60510,0.03,37,0.5,271.78,1003.06,5.37,25.98
Frisco,Jonathan Howell,Consumer,A,2/6/2011,46307,Medium,Office Supplies,Small Box,"SAFCO Mobile Desk Side File, Wire Frame",Storage & Organization,Central,6503,2/9/2011,Regular Air,Texas,75034,0.01,27,,283.14,1217.77,6.22,42.76
Eagle Pass,Ed Ludwig,Consumer,A,8/24/2009,28897,Medium,Office Supplies,Small Box,Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,Appliances,Central,4052,8/26/2009,Regular Air,Texas,78852,0.02,35,0.6,-180.26,146.15,6.89,4.06
Clinton,Justin Hirsh,Consumer,A,10/9/2011,35649,Medium,Office Supplies,Small Box,Xerox 1994,Paper,Central,5002,10/11/2011,Regular Air,Michigan,49236,0.02,25,0.37,-42.37,174.03,5.74,6.48
Pflugerville,Tamara Chand,Consumer,A,3/24/2009,57415,Medium,Office Supplies,Small Box,Decoflex Hanging Personal Folder File,Storage & Organization,Central,8039,3/25/2009,Regular Air,Texas,78660,0.02,6,0.59,-16.37,101.52,5.41,15.42
Frisco,Jonathan Howell,Consumer,A,2/6/2011,46307,Medium,Office Supplies,Small Box,Xerox Blank Computer Paper,Paper,Central,6502,2/6/2011,Regular Air,Texas,75034,0.05,32,0.38,175.97,643.53,5.77,19.98
San Antonio,Allen Golden,Consumer,A,5/7/2012,46977,Medium,Office Supplies,Small Box,Tuff Stuff™ Recycled Round Ring Binders,Binders and Binder Accessories,Central,6599,5/9/2012,Regular Air,Texas,78207,0.06,10,0.36,7.2505,50.42,1.49,4.82
Terre Haute,Joy Smith,Consumer,A,8/4/2010,15618,Medium,Office Supplies,Small Box,Xerox 1928,Paper,Central,2164,8/7/2010,Regular Air,Indiana,47802,0.06,9,0.4,-34.98,50.93,6.26,5.28
Eagle Pass,Ed Ludwig,Consumer,A,8/24/2009,28897,Medium,Office Supplies,Small Box,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Envelopes,Central,4053,8/26/2009,Regular Air,Texas,78852,0.07,14,0.38,151.24,877.47,19.99,60.98
Oakdale,Steve Carroll,Consumer,A,5/17/2012,53667,Medium,Office Supplies,Small Box,Cardinal Poly Pocket Divider Pockets for Ring Binders,Binders and Binder Accessories,Central,7515,5/19/2012,Regular Air,Minnesota,55128,0.08,33,0.4,-159.735,112.36,6.27,3.36
Waxahachie,Eileen Kiefer,Consumer,A,7/4/2009,41282,Medium,Office Supplies,Small Box,GBC Standard Therm-A-Bind Covers,Binders and Binder Accessories,Central,5819,7/6/2009,Regular Air,Texas,75165,0.08,39,0.39,-21.896,916.05,12.98,24.92
Terre Haute,Joy Smith,Consumer,A,8/4/2010,15618,Medium,Office Supplies,Small Box,Xerox 1939,Paper,Central,2165,8/6/2010,Regular Air,Indiana,47802,0.08,44,0.37,26.27,792.8,9.54,18.97
Lufkin,George Ashbrook,Consumer,A,3/23/2009,57382,Medium,Office Supplies,Small Box,Presstex Flexible Ring Binders,Binders and Binder Accessories,Central,8034,3/25/2009,Regular Air,Texas,75901,0.09,25,0.35,16.898,106.04,1.49,4.55
Oak Forest,Andrew Gjertsen,Consumer,A,9/8/2012,59202,Medium,Office Supplies,Small Box,Avery 485,Labels,Central,8282,9/8/2012,Regular Air,Illinois,60452,0.09,7,0.38,21.92,83.81,0.5,12.53
Creve Coeur,Joseph Airdo,Consumer,A,7/18/2011,32452,Medium,Office Supplies,Small Box,Avery 507,Labels,Central,4563,7/19/2011,Regular Air,MO,63141,0.09,3,0.39,-2.03,8.6,0.5,2.88
Clinton,Justin Hirsh,Consumer,A,10/9/2011,35649,Medium,Office Supplies,Small Box,Tuff Stuff™ Recycled Round Ring Binders,Binders and Binder Accessories,Central,5001,10/11/2011,Regular Air,Michigan,49236,0.1,9,0.36,3.9015,43.26,1.49,4.82
Oak Forest,Andrew Gjertsen,Consumer,A,11/25/2010,52807,Medium,Office Supplies,Small Pack,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Pens & Art Supplies,Central,7404,11/27/2010,Regular Air,Illinois,60452,0,28,0.55,204.74,667.55,2.87,21.98
Franklin Park,Ralph Arnett,Consumer,A,1/4/2011,54528,Medium,Office Supplies,Small Pack,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Pens & Art Supplies,Central,7620,1/6/2011,Regular Air,Illinois,60131,0.01,17,0.59,-85.91,207.19,8.99,11.66
San Antonio,Allen Golden,Consumer,A,9/10/2010,36448,Medium,Office Supplies,Small Pack,Boston 16801 Nautilus™ Battery Pencil Sharpener,Pens & Art Supplies,Central,5113,9/11/2010,Regular Air,Texas,78207,0.02,44,0.59,105.37,964.09,5.53,22.01
Franklin Park,Ralph Arnett,Consumer,A,1/4/2011,54528,Medium,Office Supplies,Small Pack,Staples Battery-Operated Desktop Pencil Sharpener,Pens & Art Supplies,Central,7621,1/6/2011,Regular Air,Illinois,60131,0.06,8,0.6,-6.38,88,2.89,10.48
Ponca City,Pete Armstrong,Consumer,A,4/22/2011,24486,Medium,Office Supplies,Wrap Bag,Newell 310,Pens & Art Supplies,Central,3433,4/23/2011,Regular Air,Oklahoma,74601,0,14,0.56,-0.060000000,27.06,0.7,1.76
Oak Forest,Andrew Gjertsen,Consumer,A,9/8/2012,59202,Medium,Office Supplies,Wrap Bag,"Dixon My First Ticonderoga Pencil, #2",Pens & Art Supplies,Central,8283,9/9/2012,Regular Air,Illinois,60452,0.03,36,0.56,7.45,218.81,2.27,5.85
San Angelo,Allen Golden,Consumer,A,9/10/2010,36448,Medium,Office Supplies,Wrap Bag,Zebra Zazzle Fluorescent Highlighters,Pens & Art Supplies,Central,5112,9/10/2010,Regular Air,Texas,76903,0.03,6,0.51,0.43,36.65,0.91,6.08
Detroit,Kristina Nunn,Consumer,A,7/28/2012,16161,Medium,Office Supplies,Wrap Bag,Staples Bulldog Clip,Rubber Bands,Central,2238,7/30/2012,Regular Air,Michigan,48227,0.03,38,0.39,60.63,151.19,0.71,3.78
Brookings,Lisa DeCherney,Consumer,A,6/8/2012,29856,Medium,Office Supplies,Wrap Bag,Rediform S.O.S. Phone Message Books,Paper,Central,4199,6/11/2012,Regular Air,South Dakota,57006,0.04,24,0.36,43.35,115.54,0.8,4.98
Mason City,Sally Knutson,Consumer,A,12/30/2011,57959,Medium,Office Supplies,Wrap Bag,"Advantus Push Pins, Aluminum Head",Rubber Bands,Central,8116,12/31/2011,Regular Air,Iowa,50401,0.04,40,0.54,-32.06,239.86,3.37,5.81
Lubbock,George Ashbrook,Consumer,A,8/13/2010,19687,Medium,Office Supplies,Wrap Bag,Binder Clips by OIC,Rubber Bands,Central,2729,8/14/2010,Regular Air,Texas,79424,0.06,33,0.37,3.86,47.99,0.7,1.48
Edina,Nathan Cano,Consumer,A,5/30/2011,44007,Medium,Office Supplies,Wrap Bag,Newell 315,Pens & Art Supplies,Central,6216,5/30/2011,Regular Air,Minnesota,55410,0.07,50,0.6,42.45,281.81,0.96,5.98
Clinton,Justin Hirsh,Consumer,A,9/24/2011,38758,Not Specified,Office Supplies,Large Box,Euro Pro Shark Stick Mini Vacuum,Appliances,Central,5457,9/26/2011,Regular Air,Michigan,49236,0,7,0.59,-219.61,497.2,49,60.98
Lancaster,Duane Huffman,Consumer,A,6/15/2012,13383,Not Specified,Office Supplies,Large Box,Tennsco Commercial Shelving,Storage & Organization,Central,1862,6/17/2012,Regular Air,Texas,75146,0.07,35,0.84,-1072.97,750.03,35,20.34
Hopkins,Ivan Liston,Consumer,A,1/19/2012,11969,Not Specified,Office Supplies,Large Box,"Carina Mini System Audio Rack, Model AR050B",Storage & Organization,Central,1660,1/20/2012,Regular Air,Minnesota,55305,0.08,16,0.82,-553.06,1684.96,35,110.98
Mason City,Rob Haberlin,Consumer,A,10/1/2012,22980,Not Specified,Office Supplies,Medium Box,Eldon Simplefile® Box Office®,Storage & Organization,Central,3204,10/2/2012,Regular Air,Iowa,50401,0,17,0.57,-27.92,224.09,6.27,12.44
Creve Coeur,Joseph Airdo,Consumer,A,11/4/2009,50336,Not Specified,Office Supplies,Small Box,Avery Binding System Hidden Tab™ Executive Style Index Sets,Binders and Binder Accessories,Central,7054,11/5/2009,Regular Air,MO,63141,0,9,0.35,-17.7905,58.98,4.97,5.77
Minneapolis,Sarah Jordon,Consumer,A,9/20/2012,33893,Not Specified,Office Supplies,Small Box,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Envelopes,Central,4770,9/22/2012,Regular Air,Minnesota,55407,0,6,0.4,-14.03,232.21,14.72,35.89
Overland,Annie Thurman,Consumer,A,11/27/2011,52071,Not Specified,Office Supplies,Small Box,GBC Standard Plastic Binding Systems Combs,Binders and Binder Accessories,Central,7305,11/29/2011,Regular Air,MO,63114,0.01,14,0.36,-4.4275,136.85,5.6,8.85
Garden City,Liz Price,Consumer,A,11/7/2012,57671,Not Specified,Office Supplies,Small Box,Avery 510,Labels,Central,8086,11/8/2012,Regular Air,Michigan,48135,0.01,6,0.37,3.96,22.78,0.5,3.75
Sioux City,Sally Knutson,Consumer,A,3/23/2012,49634,Not Specified,Office Supplies,Small Box,Avery Durable Binders,Binders and Binder Accessories,Central,6949,3/25/2012,Regular Air,Iowa,51106,0.02,45,0.36,10.914,132.31,1.49,2.88
Conroe,Jim Mitchum,Consumer,A,5/11/2010,56710,Not Specified,Office Supplies,Small Box,"Fellowes Personal Hanging Folder Files, Navy",Storage & Organization,Central,7936,5/12/2010,Regular Air,Texas,77301,0.02,34,0.57,5.71,479.84,5.5,13.43
Port Huron,Shahid Shariari,Consumer,A,9/17/2009,41412,Not Specified,Office Supplies,Small Box,3M Organizer Strips,Binders and Binder Accessories,Central,5836,9/19/2009,Regular Air,Michigan,48060,0.03,47,0.37,-237.544,263.81,7.78,5.4
Omaha,Bobby Odegard,Consumer,A,1/25/2012,26759,Not Specified,Office Supplies,Small Box,XtraLife® ClearVue™ Slant-D® Ring Binders by Cardinal,Binders and Binder Accessories,Central,3748,1/27/2012,Regular Air,Nebraska,68104,0.03,30,0.35,10.0385,251.11,4.71,7.84
Moore,Nat Gilpin,Consumer,A,3/15/2012,52995,Not Specified,Office Supplies,Small Box,Cardinal Poly Pocket Divider Pockets for Ring Binders,Binders and Binder Accessories,Central,7431,3/15/2012,Regular Air,Oklahoma,73160,0.03,8,0.4,-35.512,33.39,6.27,3.36
Kingsville,Ivan Liston,Consumer,A,4/29/2011,17252,Not Specified,Office Supplies,Small Box,Xerox 1917,Paper,Central,2378,4/30/2011,Regular Air,Texas,78363,0.03,48,0.38,1006.72,2283.22,5.97,48.91
Muscatine,Gene Hale,Consumer,A,10/1/2010,14535,Not Specified,Office Supplies,Small Box,X-Rack™ File for Hanging Folders,Storage & Organization,Central,2043,10/2/2010,Regular Air,Iowa,52761,0.03,22,0.59,-33.82,245.96,5.03,11.29
Garden City,Liz Price,Consumer,A,10/7/2009,47520,Not Specified,Office Supplies,Small Box,Xerox Blank Computer Paper,Paper,Central,6678,10/9/2009,Regular Air,Michigan,48135,0.04,47,0.38,257.31,925.3,5.77,19.98
Moore,Nat Gilpin,Consumer,A,6/10/2009,24869,Not Specified,Office Supplies,Small Box,GBC Standard Plastic Binding Systems Combs,Binders and Binder Accessories,Central,3490,6/11/2009,Regular Air,Oklahoma,73160,0.05,14,0.36,-9.177,132.72,5.6,8.85
Madison Heights,Sally Knutson,Consumer,A,3/23/2012,49634,Not Specified,Office Supplies,Small Box,Belkin 6 Outlet Metallic Surge Strip,Appliances,Central,6947,3/24/2012,Regular Air,Michigan,48071,0.06,39,0.59,-44.13,403.73,4.5,10.89
Terre Haute,Joy Smith,Consumer,A,8/4/2009,16419,Not Specified,Office Supplies,Small Box,Xerox 1978,Paper,Central,2278,8/5/2009,Regular Air,Indiana,47802,0.08,43,0.36,-103.65,241.19,5.67,5.78
Conroe,Jim Mitchum,Consumer,A,9/14/2009,38080,Not Specified,Office Supplies,Small Box,Staples Copy Paper (20Lb. and 84 Bright),Paper,Central,5358,9/15/2009,Regular Air,Texas,77301,0.08,26,0.38,-56.35,125.01,4.7,4.98
Garden City,Liz Price,Consumer,A,10/7/2009,47520,Not Specified,Office Supplies,Small Box,GBC VeloBinder Strips,Binders and Binder Accessories,Central,6676,10/9/2009,Regular Air,Michigan,48135,0.09,36,0.35,-64.4115,277.88,6.16,7.68
Marion,Harold Engle,Consumer,A,12/3/2010,41570,Not Specified,Office Supplies,Small Box,Xerox 1941,Paper,Central,5857,12/5/2010,Regular Air,Indiana,46952,0.09,24,0.37,1037.55,2289.92,4.65,104.85
Newton,Jocasta Rupert,Consumer,A,1/23/2009,10661,Not Specified,Office Supplies,Small Pack,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut","Scissors, Rulers and Trimmers",Central,1481,1/24/2009,Regular Air,Kansas,67114,0,18,0.58,-99.34,136.41,8.37,6.84
Oak Park,Shahid Shariari,Consumer,A,4/10/2009,20838,Not Specified,Office Supplies,Small Pack,Fiskars® Softgrip Scissors,"Scissors, Rulers and Trimmers",Central,2891,4/11/2009,Regular Air,Michigan,48237,0.03,21,0.57,11.82,235.98,3.37,10.98
Sulphur Springs,David Philippe,Consumer,A,10/6/2012,42848,Not Specified,Office Supplies,Wrap Bag,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Paper,Central,6042,10/8/2012,Regular Air,Texas,75482,0.01,50,0.36,-56.51,387.79,5.83,7.64
Brookings,Lisa DeCherney,Consumer,A,12/30/2010,25735,Not Specified,Office Supplies,Wrap Bag,DIXON Ticonderoga® Erasable Checking Pencils,Pens & Art Supplies,Central,3603,1/13/2011,Regular Air,South Dakota,57006,0.02,45,0.46,44.15,260.37,1.99,5.58
Oak Park,Shahid Shariari,Consumer,A,4/10/2009,20838,Not Specified,Office Supplies,Wrap Bag,Newell 342,Pens & Art Supplies,Central,2890,4/11/2009,Regular Air,Michigan,48237,0.05,5,0.56,-15.42,20.17,3.97,3.28
Minneapolis,Sarah Jordon,Consumer,A,9/20/2012,33893,Not Specified,Office Supplies,Wrap Bag,"Dixon My First Ticonderoga Pencil, #2",Pens & Art Supplies,Central,4771,9/21/2012,Regular Air,Minnesota,55407,0.09,16,0.56,-12.14,88.3,2.27,5.85
Lafayette,Guy Armstrong,Corporate,A,11/29/2012,54501,Critical,Office Supplies,Large Box,Tennsco Commercial Shelving,Storage & Organization,Central,7618,12/1/2012,Regular Air,Indiana,47905,0.05,38,0.84,-1195.29,783.96,35,20.34
Kirkwood,Meg O'Connel,Corporate,A,5/26/2009,57153,Critical,Office Supplies,Medium Box,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Appliances,Central,7996,5/28/2009,Regular Air,MO,63122,0.02,9,0.42,-14.52,106.05,6.12,11.33
Woodstock,Jeremy Lonsdale,Corporate,A,9/25/2009,28135,Critical,Office Supplies,Medium Box,Bionaire Personal Warm Mist Humidifier/Vaporizer,Appliances,Central,3947,9/27/2009,Regular Air,Illinois,60098,0.08,37,0.46,520.69,1601.24,5.1,46.89
Saint Charles,Dorothy Wardle,Corporate,A,6/7/2011,18144,Critical,Office Supplies,Medium Box,Eldon Portable Mobile Manager,Storage & Organization,Central,2490,6/9/2011,Regular Air,Illinois,60174,0.09,8,0.58,-65.42,234.28,13.99,28.28
Roseville,Bart Watters,Corporate,A,8/9/2010,45570,Critical,Office Supplies,Small Box,Avery Poly Binder Pockets,Binders and Binder Accessories,Central,6411,8/10/2010,Regular Air,Minnesota,55113,0,19,0.37,-67.4935,77.57,5.47,3.58
Sault Sainte Marie,Neil Knudson,Corporate,A,1/10/2011,32901,Critical,Office Supplies,Small Box,Avery 496,Labels,Central,4620,1/11/2011,Regular Air,Michigan,49783,0,13,0.37,17.7,49.74,0.5,3.75
Mcallen,James Lanier,Corporate,A,4/10/2009,43269,Critical,Office Supplies,Small Box,Xerox 1891,Paper,Central,6106,4/12/2009,Regular Air,Texas,78501,0,16,0.38,355,843.15,5.81,48.91
Gainesville,Andy Reiter,Corporate,A,1/12/2012,21382,Critical,Office Supplies,Small Box,Xerox 1922,Paper,Central,2955,1/15/2012,Regular Air,Texas,76240,0,27,0.36,-113.32,145.93,7.44,4.98
Decatur,Grant Carroll,Corporate,A,5/7/2010,32743,Critical,Office Supplies,Small Box,Kensington 7 Outlet MasterPiece Power Center,Appliances,Central,4599,5/9/2010,Regular Air,Illinois,62521,0.01,19,0.56,1280.19,3548.67,0.99,177.98
Burbank,Don Jones,Corporate,A,8/18/2009,10437,Critical,Office Supplies,Small Box,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Binders and Binder Accessories,Central,1445,8/20/2009,Regular Air,Illinois,60459,0.01,50,0.37,-191.222,820.52,13.18,15.99
Emporia,Kelly Williams,Corporate,A,11/20/2012,13158,Critical,Office Supplies,Small Box,Wilson Jones DublLock® D-Ring Binders,Binders and Binder Accessories,Central,1837,11/22/2012,Regular Air,Kansas,66801,0.01,26,0.35,29.325,187.16,2.99,6.75
Saint Cloud,Brad Norvell,Corporate,A,5/3/2012,55749,Critical,Office Supplies,Small Box,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Envelopes,Central,7793,5/4/2012,Regular Air,Minnesota,56301,0.01,42,0.38,149.45,364.8,1.39,8.74
Kirkwood,Meg O'Connel,Corporate,A,5/26/2009,57153,Critical,Office Supplies,Small Box,"#10 White Business Envelopes,4 1/8 x 9 1/2",Envelopes,Central,7997,5/27/2009,Regular Air,MO,63122,0.01,45,0.38,336.25,698.1,1.39,15.67
Hanover Park,Monica Federle,Corporate,A,1/17/2011,46980,Critical,Office Supplies,Small Box,Avery 51,Labels,Central,6603,1/17/2011,Regular Air,Illinois,60103,0.01,34,0.39,103.16,216.3,0.5,6.3
New Albany,Hilary Holden,Corporate,A,2/12/2010,57159,Critical,Office Supplies,Small Box,Hammermill Color Copier Paper (28Lb. and 96 Bright),Paper,Central,8002,2/12/2010,Regular Air,Indiana,47150,0.01,42,0.4,-214.39,460.2,11.59,9.99
Kansas City,Meg O'Connel,Corporate,A,7/29/2009,8551,Critical,Office Supplies,Small Box,Xerox 213,Paper,Central,1172,7/31/2009,Regular Air,MO,64130,0.01,34,0.37,-135.74,225.98,7.86,6.48
Grand Prairie,Kelly Lampkin,Corporate,A,8/5/2010,17956,Critical,Office Supplies,Small Box,Fellowes Recycled Storage Drawers,Storage & Organization,Central,2470,8/6/2010,Regular Air,Texas,75051,0.01,17,0.78,73.45,1914.65,8.64,111.03
Granite City,Roy Skaria,Corporate,A,9/2/2011,27778,Critical,Office Supplies,Small Box,GBC DocuBind TL200 Manual Binding Machine,Binders and Binder Accessories,Central,3891,9/4/2011,Regular Air,Illinois,62040,0.02,1,0.38,-105.1445,232.67,15.01,223.98
Granite City,Roy Skaria,Corporate,A,7/11/2011,31618,Critical,Office Supplies,Small Box,Lock-Up Easel 'Spel-Binder',Binders and Binder Accessories,Central,4437,7/11/2011,Regular Air,Illinois,62040,0.02,14,0.38,147.4495,403.17,1.49,28.53
Saint Cloud,Brad Norvell,Corporate,A,2/13/2011,49763,Critical,Office Supplies,Small Box,Staples Standard Envelopes,Envelopes,Central,6960,2/14/2011,Regular Air,Minnesota,56301,0.02,8,0.38,9.29,49.04,1.39,5.68
